RespondentID,Block,TaskNumber,Task,TaskID,ChoiceRaw,Alternative_code,Choice,Alternative,Purchase_Price,Powertrain,Monthly_Operating_Cost,Convenience,Smart_Cockpit,Reliability,Cabin_Comfort,Age_raw,Gender_raw,Education_raw,Income_raw,City_tier_raw,Car_ownership_raw,Charging_access_raw,Commute_distance_raw,EV_experience_raw,Age_group,Gender,Education_binary,Income_binary,City_tier_binary,Car_ownership,Charging_access_binary,Commute_binary,EV_experience,choice_set_id,Purchase_Price_mid,Monthly_Cost_num,price_10k,cost_100
4,TB4,4,T04,TB4_T04,A,A,TRUE,BEV,"RMB 150,000–170,000",BEV,RMB 600/month,Easy,Advanced,Low,Improved,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB4_T04,160000,600,16,6
4,TB4,4,T04,TB4_T04,A,B,FALSE,ICEV,"RMB 150,000–170,000",ICEV,RMB 300/month,Moderate,Advanced,Medium,Improved,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB4_T04,160000,300,16,3
4,TB5,5,T05,TB5_T05,A,A,TRUE,BEV,"RMB 150,000–170,000",BEV,RMB 300/month,Moderate,Intermediate,Medium,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB5_T05,160000,300,16,3
4,TB5,5,T05,TB5_T05,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 900/month,Moderate,Basic,Medium,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB5_T05,120000,900,12,9
4,TB6,6,T06,TB6_T06,A,A,TRUE,BEV,"RMB 110,000–130,000",BEV,RMB 600/month,Difficult,Intermediate,Low,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB6_T06,120000,600,12,6
4,TB6,6,T06,TB6_T06,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 600/month,Moderate,Intermediate,Low,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB6_T06,200000,600,20,6
4,TB7,7,T07,TB7_T07,A,A,TRUE,BEV,"RMB 110,000–130,000",BEV,RMB 600/month,Easy,Advanced,Medium,Premium,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB7_T07,120000,600,12,6
4,TB7,7,T07,TB7_T07,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 300/month,Moderate,Intermediate,High,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB7_T07,120000,300,12,3
4,TB8,8,T08,TB8_T08,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 300/month,Moderate,Basic,Low,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB8_T08,200000,300,20,3
4,TB8,8,T08,TB8_T08,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 300/month,Moderate,Basic,Low,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB8_T08,120000,300,12,3
4,TB9,9,T09,TB9_T09,A,A,TRUE,BEV,"RMB 150,000–170,000",BEV,RMB 300/month,Difficult,Intermediate,Low,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB9_T09,160000,300,16,3
4,TB9,9,T09,TB9_T09,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 900/month,Moderate,Advanced,Medium,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB9_T09,200000,900,20,9
4,TB10,10,T10,TB10_T10,A,A,TRUE,BEV,"RMB 110,000–130,000",BEV,RMB 300/month,Moderate,Basic,Low,Basic,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB10_T10,120000,300,12,3
4,TB10,10,T10,TB10_T10,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 600/month,Easy,Advanced,Medium,Premium,35-39 years,Female,Bachelor,"8,000元以下",Tier3 or lower city,Yes,No,<=10 km,Yes,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,EV experience,4_TB10_T10,200000,600,20,6
5,TA10,10,T10,TA10_T10,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 600/month,Moderate,Basic,Medium,Improved,40+ years,Female,Bachelor,"8,001-15,000 RMB",Villages,Yes,No,<=10 km,No,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,No EV experience,5_TA10_T10,200000,600,20,6
5,TA10,10,T10,TA10_T10,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 900/month,Moderate,Intermediate,Low,Improved,40+ years,Female,Bachelor,"8,001-15,000 RMB",Villages,Yes,No,<=10 km,No,30+,Female,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,No EV experience,5_TA10_T10,120000,900,12,9
6,TA1,1,T01,TA1_T01,B,A,FALSE,BEV,"RMB 110,000–130,000",BEV,RMB 600/month,Moderate,Advanced,Medium,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA1_T01,120000,600,12,6
6,TA1,1,T01,TA1_T01,B,B,TRUE,ICEV,"RMB 110,000–130,000",ICEV,RMB 300/month,Easy,Intermediate,Medium,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA1_T01,120000,300,12,3
6,TA2,2,T02,TA2_T02,B,A,FALSE,BEV,"RMB 150,000–170,000",BEV,RMB 600/month,Difficult,Intermediate,Medium,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA2_T02,160000,600,16,6
6,TA2,2,T02,TA2_T02,B,B,TRUE,ICEV,"RMB 150,000–170,000",ICEV,RMB 300/month,Easy,Advanced,Low,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA2_T02,160000,300,16,3
6,TA3,3,T03,TA3_T03,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 600/month,Moderate,Advanced,High,Basic,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA3_T03,200000,600,20,6
6,TA3,3,T03,TA3_T03,A,B,FALSE,ICEV,"RMB 150,000–170,000",ICEV,RMB 900/month,Easy,Advanced,High,Basic,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA3_T03,160000,900,16,9
6,TA4,4,T04,TA4_T04,A,A,TRUE,BEV,"RMB 150,000–170,000",BEV,RMB 300/month,Moderate,Intermediate,High,Premium,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA4_T04,160000,300,16,3
6,TA4,4,T04,TA4_T04,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 900/month,Easy,Intermediate,High,Premium,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA4_T04,200000,900,20,9
6,TA5,5,T05,TA5_T05,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 300/month,Moderate,Advanced,Low,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA5_T05,200000,300,20,3
6,TA5,5,T05,TA5_T05,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 300/month,Moderate,Basic,High,Premium,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA5_T05,200000,300,20,3
6,TA6,6,T06,TA6_T06,A,A,TRUE,BEV,"RMB 110,000–130,000",BEV,RMB 300/month,Easy,Basic,Medium,Premium,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA6_T06,120000,300,12,3
6,TA6,6,T06,TA6_T06,A,B,FALSE,ICEV,"RMB 150,000–170,000",ICEV,RMB 900/month,Easy,Intermediate,Medium,Premium,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA6_T06,160000,900,16,9
6,TA7,7,T07,TA7_T07,A,A,TRUE,BEV,"RMB 110,000–130,000",BEV,RMB 600/month,Moderate,Intermediate,Low,Premium,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA7_T07,120000,600,12,6
6,TA7,7,T07,TA7_T07,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 600/month,Easy,Advanced,Low,Premium,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA7_T07,200000,600,20,6
6,TA8,8,T08,TA8_T08,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 600/month,Difficult,Basic,High,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA8_T08,200000,600,20,6
6,TA8,8,T08,TA8_T08,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 900/month,Easy,Basic,High,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA8_T08,120000,900,12,9
6,TA9,9,T09,TA9_T09,A,A,TRUE,BEV,"RMB 150,000–170,000",BEV,RMB 600/month,Easy,Basic,High,Basic,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA9_T09,160000,600,16,6
6,TA9,9,T09,TA9_T09,A,B,FALSE,ICEV,"RMB 150,000–170,000",ICEV,RMB 900/month,Moderate,Basic,Low,Premium,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA9_T09,160000,900,16,9
6,TA10,10,T10,TA10_T10,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 600/month,Moderate,Basic,Medium,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA10_T10,200000,600,20,6
6,TA10,10,T10,TA10_T10,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 900/month,Moderate,Intermediate,Low,Improved,25-29 years,Male,Bachelor,"8,000元以下",Tier3 or lower city,Yes,Yes,11-30 km,No,18-29,Male,Bachelor or below,"≤15,000 RMB",Lower-tier city,Car ownership,Home charging access,Medium/long commute,No EV experience,6_TA10_T10,120000,900,12,9
8,TA1,1,T01,TA1_T01,A,A,TRUE,BEV,"RMB 110,000–130,000",BEV,RMB 600/month,Moderate,Advanced,Medium,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA1_T01,120000,600,12,6
8,TA1,1,T01,TA1_T01,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 300/month,Easy,Intermediate,Medium,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA1_T01,120000,300,12,3
8,TA2,2,T02,TA2_T02,A,A,TRUE,BEV,"RMB 150,000–170,000",BEV,RMB 600/month,Difficult,Intermediate,Medium,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA2_T02,160000,600,16,6
8,TA2,2,T02,TA2_T02,A,B,FALSE,ICEV,"RMB 150,000–170,000",ICEV,RMB 300/month,Easy,Advanced,Low,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA2_T02,160000,300,16,3
8,TA3,3,T03,TA3_T03,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 600/month,Moderate,Advanced,High,Basic,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA3_T03,200000,600,20,6
8,TA3,3,T03,TA3_T03,A,B,FALSE,ICEV,"RMB 150,000–170,000",ICEV,RMB 900/month,Easy,Advanced,High,Basic,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA3_T03,160000,900,16,9
8,TA4,4,T04,TA4_T04,A,A,TRUE,BEV,"RMB 150,000–170,000",BEV,RMB 300/month,Moderate,Intermediate,High,Premium,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA4_T04,160000,300,16,3
8,TA4,4,T04,TA4_T04,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 900/month,Easy,Intermediate,High,Premium,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA4_T04,200000,900,20,9
8,TA5,5,T05,TA5_T05,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 300/month,Moderate,Advanced,Low,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA5_T05,200000,300,20,3
8,TA5,5,T05,TA5_T05,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 300/month,Moderate,Basic,High,Premium,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA5_T05,200000,300,20,3
8,TA6,6,T06,TA6_T06,A,A,TRUE,BEV,"RMB 110,000–130,000",BEV,RMB 300/month,Easy,Basic,Medium,Premium,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA6_T06,120000,300,12,3
8,TA6,6,T06,TA6_T06,A,B,FALSE,ICEV,"RMB 150,000–170,000",ICEV,RMB 900/month,Easy,Intermediate,Medium,Premium,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA6_T06,160000,900,16,9
8,TA7,7,T07,TA7_T07,A,A,TRUE,BEV,"RMB 110,000–130,000",BEV,RMB 600/month,Moderate,Intermediate,Low,Premium,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA7_T07,120000,600,12,6
8,TA7,7,T07,TA7_T07,A,B,FALSE,ICEV,"RMB 190,000–210,000",ICEV,RMB 600/month,Easy,Advanced,Low,Premium,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA7_T07,200000,600,20,6
8,TA8,8,T08,TA8_T08,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 600/month,Difficult,Basic,High,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA8_T08,200000,600,20,6
8,TA8,8,T08,TA8_T08,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 900/month,Easy,Basic,High,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA8_T08,120000,900,12,9
8,TA9,9,T09,TA9_T09,A,A,TRUE,BEV,"RMB 150,000–170,000",BEV,RMB 600/month,Easy,Basic,High,Basic,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA9_T09,160000,600,16,6
8,TA9,9,T09,TA9_T09,A,B,FALSE,ICEV,"RMB 150,000–170,000",ICEV,RMB 900/month,Moderate,Basic,Low,Premium,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA9_T09,160000,900,16,9
8,TA10,10,T10,TA10_T10,A,A,TRUE,BEV,"RMB 190,000–210,000",BEV,RMB 600/month,Moderate,Basic,Medium,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA10_T10,200000,600,20,6
8,TA10,10,T10,TA10_T10,A,B,FALSE,ICEV,"RMB 110,000–130,000",ICEV,RMB 900/month,Moderate,Intermediate,Low,Improved,25-29 years,Female,Bachelor,"8,000元以下",Tier1/NewTier1 city,Yes,Yes,<=10 km,No,18-29,Female,Bachelor or below,"≤15,000 RMB",High-tier city,Car ownership,Home charging access,No/short commute,No EV experience,8_TA10_T10,120000,900,12,9
9,TA1,1,T01,TA1_T01,B,A,FALSE,BEV,"RMB 110,000–130,000",BEV,RMB 600/month,Moderate,Advanced,Medium,Improved,35-39 years,Female,Master or above,"8,001-15,000 RMB",Tier3 or lower city,Yes,No,<=10 km,No,30+,Female,Master or above,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,No EV experience,9_TA1_T01,120000,600,12,6
9,TA1,1,T01,TA1_T01,B,B,TRUE,ICEV,"RMB 110,000–130,000",ICEV,RMB 300/month,Easy,Intermediate,Medium,Improved,35-39 years,Female,Master or above,"8,001-15,000 RMB",Tier3 or lower city,Yes,No,<=10 km,No,30+,Female,Master or above,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,No EV experience,9_TA1_T01,120000,300,12,3
9,TA2,2,T02,TA2_T02,B,A,FALSE,BEV,"RMB 150,000–170,000",BEV,RMB 600/month,Difficult,Intermediate,Medium,Improved,35-39 years,Female,Master or above,"8,001-15,000 RMB",Tier3 or lower city,Yes,No,<=10 km,No,30+,Female,Master or above,"≤15,000 RMB",Lower-tier city,Car ownership,No/uncertain charging access,No/short commute,No EV experience,9_TA2_T02,160000,600,16,6
